Open,Close,Volume,Moving_Avg,Price_Up_Tomorrow
121.94,119.7,789062,120.79,0
104.88,113.56,750434,101.83,1
323.34,323.34,569189,325.18,0
478.46,478.85,663098,481.68,1
316.55,316.4,738751,316.84,0
227.36,222.37,372328,231.0,0
411.26,420.89,216689,405.7,1
201.34,208.85,42824,198.86,1
322.04,315.54,28306,321.97,0
341.04,342.72,304965,347.85,1
333.22,325.23,802085,334.41,0
235.27,235.81,122783,236.87,1
426.61,426.38,535985,418.94,0
210.72,208.86,574490,209.07,0
260.78,269.53,370792,253.32,1
379.57,379.59,226731,371.66,1
133.04,123.2,943100,139.49,0
199.69,202.29,552617,205.15,1
100.15,98.4,691649,105.12,0
451.27,449.43,959936,447.63,0
104.11,110.31,623106,96.94,1
481.88,476.17,133871,475.78,0
209.4,210.42,709442,210.76,1
246.21,245.21,675896,243.48,0
164.35,173.81,894342,164.98,1
369.96,363.02,240351,371.88,0
369.05,378.05,203544,365.98,1
215.79,208.92,968810,205.63,0
150.91,148.73,32660,151.67,0
392.08,399.81,334946,390.87,1
153.23,152.69,58006,143.62,0
225.62,227.52,117398,226.04,1
326.36,321.19,401426,338.93,0
470.72,476.28,988419,468.65,1
292.13,288.24,925603,297.3,0
452.94,452.43,220639,447.05,0
163.83,154.37,990545,156.71,0
180.22,177.49,838101,184.26,0
105.29,112.68,644689,113.36,1
199.93,197.14,989274,196.88,0
201.96,196.37,113827,206.81,0
239.64,230.46,645465,246.8,0
489.83,499.68,921070,504.23,1
133.02,133.06,611067,131.31,1
289.04,294.82,243460,288.74,1
125.92,121.62,83552,126.05,0
220.83,224.02,967708,233.88,1
455.17,455.09,229308,449.43,0
342.21,340.77,59965,339.66,0
353.75,344.72,178350,363.38,0
244.02,240.49,46956,242.71,0
198.05,204.84,561397,195.86,1
210.99,212.39,709056,204.39,1
255.91,250.2,387175,246.48,0
471.39,469.12,608375,466.38,0
167.94,165.41,5130,165.86,0
106.74,115.59,486727,108.25,1
417.86,417.9,515526,420.02,1
123.46,122.98,7124,119.2,0
102.99,98.57,347175,100.84,0
355.25,355.18,78877,350.3,0
424.9,431.87,513834,424.94,1
348.35,349.93,777664,349.43,1
232.91,229.61,47155,226.17,0
270.04,261.5,770919,276.74,0
385.75,389.25,974263,397.46,1
192.18,185.46,109996,180.5,0
147.62,141.75,154849,152.84,0
293.33,283.34,723561,290.86,0
143.74,150.61,544554,141.2,1
189.36,198.79,676896,195.53,1
208.34,218.27,823783,217.39,1
416.68,424.26,948201,423.44,1
124.25,125.12,350008,129.6,1
324.79,327.85,346891,328.85,1
392.71,386.66,502201,392.39,0
224.27,231.23,516095,217.56,1
488.52,486.63,16543,485.72,0
184.76,186.65,775466,183.58,1
438.51,443.28,858868,444.6,1
377.04,368.61,671827,368.91,0
349.28,342.28,687412,344.84,0
428.15,433.56,885886,432.35,1
447.28,455.57,214661,449.16,1
283.49,288.4,452683,278.28,1
171.52,174.15,318303,172.66,1
172.25,177.8,336774,170.34,1
470.25,460.29,328796,462.93,0
178.89,170.13,703790,171.17,0
147.63,139.66,807236,156.63,0
267.81,265.85,609523,254.0,0
192.26,185.64,404020,187.12,0
105.32,99.32,392629,100.37,0
358.06,358.22,549462,363.26,1
188.96,198.57,75726,184.31,1
482.1,484.5,754100,476.17,1
153.77,161.98,480041,152.97,1
340.5,334.59,282127,344.49,0
409.74,417.16,117439,410.11,1
106.6,100.04,332066,111.69,0
310.53,316.23,350077,316.43,1
408.02,414.47,377577,409.04,1
326.84,319.83,739303,323.32,0
383.0,386.28,330410,383.91,1
162.91,156.17,323813,161.99,0
239.19,245.37,745690,233.97,1
121.15,119.78,461089,130.31,0
375.52,382.73,806520,380.73,1
369.05,369.18,870843,372.22,1
355.46,355.7,390548,353.14,1
225.5,234.72,202859,225.16,1
175.49,170.3,288541,168.7,0
284.11,274.64,816995,289.66,0
401.12,397.04,45153,390.86,0
333.69,327.74,462348,339.38,0
255.6,250.93,496869,258.64,0
120.27,127.4,181808,126.7,1
490.63,483.63,555510,480.05,0
223.41,225.02,514457,228.21,1
129.39,125.56,860847,133.6,0
401.47,409.2,547397,403.08,1
460.93,463.07,186261,460.85,1
463.25,465.09,55842,462.25,1
209.35,200.84,252808,212.55,0
414.25,404.94,158413,411.22,0
421.37,416.6,897689,421.86,0
346.19,354.25,173475,349.07,1
154.2,163.29,588955,151.56,1
219.32,216.24,228551,228.79,0
277.28,285.04,925960,277.44,1
490.8,487.82,370123,491.97,0
456.97,465.39,21540,462.69,1
473.93,466.17,498068,477.3,0
260.24,269.15,443834,261.35,1
349.67,344.85,120717,353.55,0
281.33,281.44,762452,277.08,1
342.49,345.01,598160,345.69,1
383.24,374.0,650483,381.08,0
406.06,401.79,139243,397.54,0
256.6,265.91,881416,246.25,1
224.01,224.9,810598,226.04,1
235.53,239.59,343071,235.55,1
331.89,322.67,139270,336.09,0
336.68,334.98,536988,329.51,0
135.69,135.96,767494,144.5,1
480.0,486.6,647777,481.11,1
114.87,113.63,382959,115.14,0
335.8,336.77,817510,332.33,1
347.66,352.38,134518,348.89,1
488.04,495.36,561217,482.7,1
156.55,162.46,245084,155.07,1
253.13,255.43,685217,248.69,1
303.55,311.07,511810,297.56,1
248.26,244.37,531889,248.19,0
217.28,221.72,867844,219.11,1
283.43,290.9,258821,276.65,1
455.49,451.79,19411,456.01,0
341.53,349.34,46237,340.17,1
103.77,96.24,75408,108.96,0
441.0,439.04,218593,443.34,0
453.37,458.84,797777,451.06,1
212.87,205.74,341837,214.51,0
432.39,428.55,750457,432.22,0
282.05,281.15,768559,272.8,0
495.51,487.04,950359,495.07,0
223.21,229.13,605054,237.48,1
357.14,355.92,774305,365.53,0
273.9,281.65,757014,270.59,1
478.97,469.77,107381,482.18,0
264.21,258.45,820189,264.6,0
179.21,170.61,616787,180.77,0
203.43,197.82,29449,206.19,0
303.25,304.85,485416,303.37,1
257.67,254.42,860980,250.87,0
151.51,158.83,201828,147.97,1
420.38,414.1,401200,423.13,0
104.21,112.42,106445,110.2,1
200.12,201.75,419732,201.17,1
235.44,230.87,923668,241.58,0
231.31,221.97,369496,240.27,0
447.63,441.73,789331,442.99,0
174.48,177.79,494925,176.84,1
109.02,104.64,271638,107.69,0
159.94,163.3,40680,163.96,1
146.69,138.57,898681,144.01,0
272.08,271.46,737657,274.26,0
306.34,308.18,493210,313.39,1
297.23,304.81,97769,295.16,1
177.52,177.25,559285,173.7,0
381.98,382.74,450652,377.43,1
362.46,369.51,365689,359.89,1
352.68,355.97,468505,349.73,1
381.75,380.49,382501,384.93,0
453.52,456.94,680376,449.68,1
195.21,187.98,484959,201.21,0
270.81,279.28,98437,264.03,1
425.27,428.47,224780,421.67,1
217.94,218.85,228333,221.06,1
134.35,126.89,618718,137.64,0
386.56,379.32,320450,383.28,0
480.8,481.48,82061,481.16,1
306.14,307.18,40009,315.89,1
476.9,480.99,585211,481.04,1
151.02,159.58,123334,148.92,1
488.84,484.87,47061,484.5,0
468.98,478.95,392721,468.23,1
156.15,147.93,67855,151.9,0
335.27,328.59,870046,328.87,0
107.86,100.1,451442,108.02,0
342.2,346.89,990922,342.88,1
237.38,240.62,656206,247.54,1
367.65,372.23,447185,363.11,1
341.48,347.26,149607,338.99,1
116.84,118.52,375172,115.9,1
430.1,436.84,261815,426.65,1
275.21,283.42,742808,279.76,1
238.24,242.18,60225,240.32,1
331.28,334.14,316920,329.86,1
458.2,448.77,693790,458.92,0
383.54,391.3,166483,377.89,1
454.15,445.0,64270,453.99,0
183.28,186.35,925747,176.0,1
298.73,307.76,717081,296.33,1
420.36,411.61,511000,421.13,0
130.39,138.6,478197,141.51,1
349.74,357.83,793292,350.94,1
175.05,165.3,799770,184.93,0
303.55,312.08,785244,300.62,1
173.1,173.18,555575,171.96,1
205.1,201.54,529351,208.87,0
104.75,98.09,110205,108.57,0
350.24,356.97,809286,351.71,1
336.16,328.43,762233,334.05,0
466.71,459.89,454793,467.38,0
213.05,211.83,472209,212.73,0
331.58,338.0,520466,335.27,1
474.21,472.86,208451,468.72,0
436.4,435.77,915535,431.98,0
246.28,243.92,822105,234.43,0
423.46,432.28,768420,427.91,1
470.72,479.81,403098,469.78,1
423.11,421.38,494478,421.59,0
299.15,307.81,697040,308.78,1
118.03,114.84,596568,119.85,0
108.58,117.71,910321,109.65,1
489.26,485.7,641275,493.51,0
109.43,115.33,80301,102.71,1
144.29,145.31,932958,130.28,1
113.57,113.23,205783,111.32,0
148.96,143.3,117624,150.85,0
370.95,377.21,669100,370.68,1
162.75,163.53,477103,150.81,1
225.93,226.15,774691,230.16,1
377.33,375.5,395862,373.2,0
430.99,439.35,144816,426.95,1
142.76,142.67,270222,148.74,0
237.18,239.29,886476,231.68,1
375.22,373.52,843403,368.52,0
272.05,264.38,801332,265.48,0
141.76,142.74,235216,143.56,1
273.65,267.36,79665,273.96,0
184.57,193.61,668087,186.06,1
375.99,380.87,395717,386.18,1
193.52,200.78,80362,205.84,1
139.43,147.91,265236,139.08,1
103.42,111.51,438631,98.71,1
306.68,310.83,578047,302.56,1
466.35,465.93,183811,460.65,0
147.42,140.01,355961,147.35,0
180.99,179.41,521309,176.89,0
103.03,96.03,427969,92.66,0
368.36,376.73,944728,367.18,1
309.61,306.32,691599,307.91,0
180.84,179.23,664723,182.63,0
295.76,293.04,839481,294.09,0
254.89,245.81,668838,260.2,0
149.97,145.39,398512,151.34,0
154.68,159.53,491252,147.03,1
368.57,369.08,425905,370.45,1
295.09,300.44,603298,298.43,1
412.84,421.02,780637,405.62,1
429.89,421.95,552637,430.64,0
492.31,490.71,922627,486.98,0
166.6,167.1,788276,175.76,1
151.46,159.9,499064,154.79,1
389.06,395.02,503018,394.71,1
187.04,182.94,677757,170.05,0
479.89,475.87,901506,480.24,0
144.3,140.96,698228,141.94,0
169.18,172.65,213724,169.91,1
350.43,343.11,996455,346.57,0
483.34,473.64,600652,488.94,0
337.58,339.03,377841,339.26,1
329.07,320.94,157472,320.01,0
389.31,382.53,536280,383.95,0
468.11,477.71,651557,460.98,1
421.87,416.49,192032,422.0,0
145.82,148.63,229151,141.54,1
175.52,179.36,555177,176.59,1
296.35,297.72,286131,290.94,1
166.82,176.67,486031,168.53,1
155.97,157.24,349757,147.8,1
314.8,317.95,714732,319.08,1
397.5,389.29,950917,397.62,0
498.63,501.35,394095,504.35,1
237.82,231.35,518441,245.68,0
264.15,269.99,533933,259.82,1
432.27,439.79,50838,437.52,1
305.12,300.59,88343,305.26,0
189.19,186.82,841434,187.95,0
484.2,482.72,625804,482.11,0
422.11,431.54,840207,420.12,1
371.95,367.16,29070,372.97,0
193.1,185.01,248722,189.46,0
291.78,293.58,584934,296.25,1
453.03,452.21,331028,453.66,0
147.97,156.66,284582,142.72,1
488.18,481.34,939708,494.92,0
499.69,500.64,929936,499.5,1
342.74,340.23,198210,338.88,0
372.23,370.67,130225,374.35,0
236.42,231.46,881815,237.23,0
121.27,117.08,451862,118.12,0
337.5,327.64,463674,331.75,0
245.23,238.04,11267,250.05,0
472.53,463.28,106808,474.14,0
257.08,248.42,262115,250.03,0
236.07,234.61,649712,229.18,0
300.93,295.5,206746,306.57,0
111.27,108.46,867388,112.14,0
445.53,450.49,837376,445.89,1
125.1,116.48,226899,121.0,0
368.98,366.5,207094,368.1,0
323.76,326.15,999035,321.11,1
116.77,118.33,178664,106.86,1
170.65,169.63,425863,167.25,0
403.55,405.45,418414,404.72,1
367.75,374.68,921686,366.97,1
146.77,146.02,569428,144.58,0
496.79,487.9,33590,497.54,0
159.81,152.95,608152,156.59,0
470.72,479.68,834851,468.4,1
457.94,457.8,650672,455.08,0
155.45,146.29,878297,156.71,0
331.28,335.08,323848,331.08,1
436.98,445.81,229431,443.67,1
443.1,449.8,652774,444.59,1
433.3,433.96,232218,425.25,1
400.52,396.57,581761,401.24,0
248.9,257.33,724234,243.17,1
125.18,129.16,463682,126.54,1
491.53,484.6,927376,492.72,0
455.71,458.33,323667,454.07,1
311.37,315.97,937183,307.42,1
366.7,359.06,641829,373.24,0
460.26,467.92,863631,461.8,1
118.13,125.13,331378,111.76,1
374.29,374.1,429025,362.7,0
145.26,141.72,272907,138.66,0
162.28,161.72,919555,154.42,0
171.14,173.7,349511,173.91,1
163.04,172.14,481820,159.55,1
175.52,168.23,914572,180.34,0
276.82,286.23,352608,277.98,1
325.27,326.19,461433,321.75,1
252.4,254.21,929064,253.24,1
408.86,413.54,147548,402.26,1
349.56,349.05,85500,342.66,0
108.05,109.52,807625,112.9,1
313.51,305.51,204491,312.96,0
480.49,485.74,640194,484.59,1
177.13,177.24,378835,174.27,1
193.82,189.4,213267,203.62,0
400.76,393.0,175759,397.59,0
242.06,236.63,352889,230.89,0
459.61,460.32,191449,462.45,1
334.81,331.78,790625,338.19,0
103.63,96.78,615033,101.49,0
121.67,128.54,796118,115.33,1
380.4,375.15,207241,382.29,0
378.12,379.79,830361,376.74,1
132.57,141.1,564471,129.86,1
175.59,170.4,365554,172.27,0
291.58,282.71,784241,293.25,0
448.37,448.81,570893,451.72,1
210.37,206.07,109765,201.33,0
164.23,160.13,813002,163.97,0
148.2,143.84,548434,146.5,0
231.56,234.52,266300,241.71,1
383.17,382.09,152684,377.72,0
305.15,314.66,231094,303.51,1
279.59,283.03,693749,286.54,1
219.19,214.95,563983,218.56,0
307.39,314.13,142107,304.77,1
172.13,178.39,85182,174.19,1
252.83,252.73,495415,254.82,0
258.83,257.49,711719,260.09,0
318.5,313.52,923897,317.54,0
324.25,325.01,900258,332.36,1
145.72,140.66,714094,143.67,0
197.1,199.0,237701,193.53,1
110.1,117.53,35648,122.67,1
413.89,413.35,412746,407.21,0
362.06,371.56,885221,357.21,1
366.74,366.98,439539,367.38,1
398.69,402.85,785609,398.16,1
347.4,349.88,515630,351.42,1
481.22,483.13,177561,485.61,1
270.57,263.95,89674,264.63,0
304.61,301.28,863579,301.74,0
293.32,288.03,344008,285.3,0
212.71,204.97,726274,207.2,0
298.76,292.98,962729,295.34,0
216.48,224.42,983562,224.73,1
255.61,254.21,555083,255.91,0
381.01,379.74,46489,370.77,0
319.42,329.1,878559,324.9,1
454.57,457.85,963647,447.44,1
251.37,255.39,739177,248.76,1
224.65,228.52,602303,220.55,1
293.74,296.57,621817,291.39,1
204.29,194.59,501724,205.07,0
173.07,172.51,149981,171.32,0
360.07,356.37,197636,359.23,0
258.36,262.76,189934,265.99,1
146.45,137.15,204095,149.56,0
122.6,117.79,649025,119.68,0
137.87,133.54,636639,131.92,0
263.27,266.51,14187,267.78,1
134.94,131.94,507869,149.61,0
359.86,351.58,860404,366.06,0
268.33,271.46,543987,263.8,1
212.05,221.87,488552,205.81,1
356.26,358.08,106688,353.94,1
282.18,290.3,641377,276.53,1
464.77,473.85,985758,461.25,1
341.12,345.27,262418,332.39,1
234.65,239.36,270645,233.47,1
124.34,133.49,380755,119.45,1
332.8,324.61,491619,335.87,0
129.98,124.78,114250,126.07,0
129.46,122.39,234557,129.85,0
217.17,226.16,629174,220.05,1
260.05,266.15,95684,259.67,1
238.68,230.89,284900,238.76,0
428.51,419.96,599130,428.0,0
107.78,101.62,758260,111.44,0
425.07,418.31,221103,421.86,0
340.23,338.49,399432,342.01,0
498.26,489.88,486956,486.42,0
402.75,409.78,145416,404.79,1
290.7,298.48,496264,301.45,1
172.39,177.37,941628,172.45,1
338.94,329.16,288615,338.48,0
100.75,99.5,5850,93.11,0
266.91,269.78,424400,253.15,1
466.71,459.57,824234,456.81,0
372.28,380.77,957656,370.48,1
105.63,108.52,288168,100.42,1
493.71,488.2,264646,491.24,0
401.27,395.04,767185,402.43,0
142.66,141.04,79821,145.71,0
377.54,367.84,484102,372.02,0
158.66,158.73,805216,157.37,1
275.77,266.73,579039,278.88,0
351.4,353.8,946940,352.02,1
192.63,192.24,376093,188.88,0
144.48,135.54,782997,145.66,0
270.49,280.07,496873,268.25,1
269.84,278.01,267436,263.21,1
234.26,240.3,909306,221.89,1
319.67,326.35,143038,318.48,1
498.17,505.73,105319,504.7,1
353.37,348.17,921677,355.86,0
270.98,262.54,123599,268.31,0
468.39,466.79,24065,471.23,0
291.83,287.82,39673,291.74,0
319.12,312.27,675501,319.89,0
163.14,167.93,226159,164.84,1
399.72,403.14,849584,400.11,1
233.98,238.76,477221,238.56,1
221.5,219.39,324480,220.11,0
233.8,236.04,875172,232.96,1
126.13,131.65,359626,123.95,1
409.82,408.89,21839,407.12,0
250.49,256.18,129646,253.5,1
226.98,236.34,608247,231.09,1
347.6,346.57,195542,342.16,0
477.38,473.69,341088,472.03,0
427.91,430.21,347742,437.46,1
454.32,449.46,703908,445.89,0
163.27,163.34,521997,164.77,1
488.98,483.01,659663,487.5,0
243.4,251.62,870982,235.23,1
330.74,324.45,359905,333.91,0
471.27,473.63,39709,469.77,1
383.16,389.53,992265,384.92,1
455.48,459.25,256143,456.46,1
365.33,373.22,669811,364.46,1
475.02,482.38,166130,466.77,1
432.32,435.32,384265,434.97,1
485.19,485.03,221568,484.83,0
499.2,503.71,678371,502.24,1
384.13,377.18,531419,383.48,0
399.23,401.89,221747,405.16,1
464.9,471.67,195620,464.43,1
395.6,399.86,40146,401.47,1
125.83,130.12,312892,132.33,1
465.42,473.66,781721,472.55,1
340.4,349.14,391248,343.85,1
267.7,257.96,356277,266.69,0
448.17,457.24,355683,450.15,1
247.8,254.34,241383,248.0,1
466.62,473.73,684541,463.27,1
111.29,109.41,721862,112.49,0
491.4,497.56,101065,502.94,1
353.28,346.74,399361,354.29,0
275.95,269.38,165889,271.37,0
210.57,218.48,718215,206.9,1
379.02,378.23,519816,374.74,0
351.08,360.01,133920,359.06,1
151.11,142.59,289600,149.19,0
461.52,454.76,747956,463.74,0
139.01,141.1,151189,144.38,1
246.83,239.48,94659,243.47,0
128.84,136.27,64206,127.43,1
287.1,292.58,719113,288.68,1
225.66,231.23,546677,230.16,1
242.65,240.47,824932,244.76,0
217.9,221.93,435332,216.6,1
393.78,397.99,503837,392.65,1
100.87,93.61,112126,99.64,0
185.62,190.48,938854,187.82,1
144.01,150.45,952043,142.94,1
337.62,334.67,676944,341.11,0
180.77,187.93,296190,178.55,1
226.1,231.51,467294,226.29,1
377.0,378.21,388480,389.78,1
197.71,201.56,528437,187.02,1
289.11,286.7,340463,288.49,0
383.39,378.67,396215,380.16,0
224.14,225.54,725632,218.87,1
284.73,285.27,34672,286.24,1
347.33,342.68,449904,351.77,0
186.05,181.61,199603,192.82,0
270.37,265.16,874963,257.56,0
375.16,370.7,663254,373.98,0
176.29,169.41,988848,180.76,0
242.8,245.61,165610,241.67,1
133.89,134.77,57754,129.17,1
358.29,367.11,239509,360.89,1
113.23,106.98,568597,116.19,0
235.78,228.97,874532,230.4,0
355.45,361.89,950371,361.83,1
471.09,463.54,627496,475.9,0
352.08,350.13,472807,351.41,0
136.51,136.15,824324,142.02,0
233.01,226.09,545762,234.24,0
468.76,470.24,757010,468.87,1
131.98,135.15,837059,134.04,1
390.8,388.26,190395,399.41,0
464.88,462.44,636584,465.17,0
469.37,460.66,651003,472.04,0
307.16,303.44,342889,304.69,0
216.41,214.93,520763,215.03,0
231.38,222.29,345065,234.37,0
457.16,466.58,380868,457.53,1
112.94,121.86,271259,108.67,1
179.39,173.12,759075,181.77,0
495.93,491.06,912456,501.28,0
444.09,446.12,217756,443.92,1
216.25,212.02,20470,218.42,0
223.19,230.68,492008,224.84,1
271.72,274.14,667388,265.4,1
157.94,148.02,3586,159.94,0
360.81,361.85,14488,361.02,1
406.43,405.67,607363,416.64,0
186.14,178.38,640994,188.38,0
209.06,210.21,212388,204.32,1
311.24,306.75,252155,316.67,0
355.52,361.88,608118,352.96,1
175.86,170.99,208871,180.9,0
387.73,397.35,960221,391.83,1
359.24,352.43,742242,362.55,0
127.0,133.18,192443,124.9,1
418.17,411.64,522022,415.29,0
420.61,428.53,398189,421.67,1
210.97,210.52,763330,204.22,0
386.87,392.77,53064,390.05,1
378.8,385.86,608586,384.19,1
321.9,312.09,261963,325.85,0
251.66,252.72,475434,256.57,1
391.04,398.05,987265,388.24,1
113.57,122.91,119177,112.76,1
154.36,161.67,655096,141.43,1
107.48,113.88,63524,100.96,1
402.44,401.41,286888,414.69,0
248.63,244.47,166163,246.75,0
363.4,368.87,163410,359.38,1
431.99,430.8,290434,426.54,0
448.97,451.32,248659,448.26,1
445.37,438.87,418085,439.52,0
421.46,421.31,6065,413.11,0
409.29,405.46,448566,415.37,0
117.46,119.68,176986,114.57,1
260.83,258.95,755582,255.61,0
394.07,396.21,211658,389.66,1
206.76,206.2,87456,209.15,0
353.73,360.4,692317,352.51,1
242.41,234.13,448146,240.27,0
402.28,392.6,519923,402.09,0
474.01,473.36,429185,476.88,0
469.25,467.51,476871,478.3,0
290.69,294.16,606441,292.69,1
314.23,309.79,190565,319.32,0
460.84,459.13,56566,458.14,0
109.56,110.64,159707,109.3,1
315.48,312.52,152376,315.65,0
127.45,127.81,523383,124.17,1
455.0,458.93,863989,463.03,1
372.45,366.71,111412,376.91,0
163.0,156.55,107619,159.12,0
364.53,357.62,973282,368.0,0
207.77,205.75,104346,213.88,0
192.52,200.78,478890,193.72,1
248.13,238.47,539066,248.82,0
115.3,119.31,475594,112.88,1
153.92,157.08,554794,152.02,1
397.81,400.47,985081,400.43,1
480.37,474.81,426125,485.75,0
489.97,480.77,834235,480.33,0
453.98,461.1,277017,462.21,1
374.33,364.87,512755,381.37,0
345.28,350.9,194908,339.35,1
477.9,476.7,432632,474.11,0
205.59,202.62,703119,210.97,0
276.82,280.17,181806,271.44,1
146.65,155.75,694287,145.6,1
159.36,163.28,547553,159.05,1
458.63,457.03,905064,460.55,0
266.4,261.98,667967,260.43,0
227.71,230.66,431721,226.07,1
289.91,287.31,699894,290.81,0
198.39,196.91,528383,193.11,0
422.27,412.53,354174,424.31,0
469.24,468.01,743728,472.77,0
234.59,238.0,155976,232.92,1
187.14,178.34,835962,191.49,0
201.84,203.74,733252,213.9,1
478.45,477.88,36937,463.05,0
326.18,318.26,972535,328.24,0
163.05,168.16,301658,160.14,1
453.73,453.36,12548,458.27,0
416.75,409.6,49252,405.93,0
498.85,500.43,609744,494.88,1
119.99,115.15,23711,114.11,0
413.88,408.88,60663,421.77,0
108.52,116.72,267522,99.07,1
154.44,159.15,927998,143.75,1
431.58,440.36,199445,429.44,1
346.08,355.98,106543,347.63,1
468.72,469.71,679994,466.11,1
394.39,403.56,603421,388.09,1
273.54,281.11,146752,274.9,1
300.02,301.39,992755,299.56,1
463.85,461.31,41695,455.97,0
329.05,332.76,915591,320.12,1
291.56,292.63,15291,292.15,1
328.56,327.49,283355,326.36,0
120.26,119.01,826925,128.71,0
456.04,447.44,940216,457.68,0
386.69,393.77,912098,380.64,1
308.86,301.05,715346,309.56,0
105.68,96.44,392784,104.91,0
395.81,393.95,210266,392.93,0
459.22,460.41,639345,463.96,1
478.92,473.24,166924,477.4,0
148.46,147.73,338190,146.66,0
245.34,243.24,320865,240.63,0
287.2,288.73,55125,288.99,1
208.71,210.62,932469,202.95,1
493.25,485.48,427461,491.22,0
165.62,175.22,421663,156.13,1
407.76,402.4,518528,406.21,0
190.13,183.62,798985,185.27,0
335.65,329.13,598609,333.37,0
185.66,195.39,298100,178.86,1
179.02,179.16,507839,184.38,1
120.09,112.61,360172,124.3,0
441.01,440.17,762573,449.75,0
245.31,254.71,447572,243.84,1
195.99,190.03,130409,191.21,0
175.44,169.01,63477,173.43,0
281.57,288.85,224022,278.59,1
227.3,225.9,803615,222.05,0
109.38,108.83,116786,97.51,0
456.96,447.38,117003,455.48,0
487.18,491.24,353739,493.17,1
391.2,387.2,262502,393.53,0
298.73,302.21,504726,296.62,1
403.96,400.86,167757,408.95,0
128.51,127.17,293061,135.25,0
255.76,246.88,164008,257.42,0
409.56,404.15,451939,407.45,0
476.93,477.36,896390,477.42,1
172.66,167.89,362070,171.98,0
140.57,139.2,632339,140.41,0
283.59,293.37,807008,277.48,1
389.82,385.28,642787,391.34,0
146.86,136.93,531395,147.41,0
284.44,284.01,887616,287.4,0
325.53,320.46,475140,319.66,0
275.44,279.65,628700,281.77,1
268.14,264.63,664758,262.13,0
107.89,99.98,155731,101.64,0
135.24,142.51,822210,139.93,1
460.3,462.34,787306,461.5,1
162.66,166.98,729766,159.69,1
262.03,257.79,985404,261.15,0
266.22,264.86,390723,263.53,0
291.95,292.55,564725,298.58,1
215.28,218.09,805235,221.08,1
331.83,331.89,151510,325.67,1
243.88,243.69,53491,250.49,0
357.99,352.42,105768,360.69,0
246.33,249.94,479215,252.38,1
176.07,166.98,175682,174.34,0
484.85,487.58,895026,477.99,1
254.09,251.26,420959,257.43,0
405.42,414.08,6825,402.78,1
384.66,384.27,808363,387.05,0
215.42,224.91,259821,216.97,1
267.56,258.43,904916,267.26,0
201.02,201.8,63733,206.33,1
226.83,236.55,26326,232.0,1
360.79,359.14,54415,357.16,0
213.2,213.97,257372,218.91,1
392.4,399.5,674561,388.88,1
271.09,279.3,423374,271.25,1
187.74,185.03,122889,177.92,0
193.04,200.75,204804,188.78,1
488.87,490.41,93264,493.8,1
430.84,433.33,367485,429.44,1
447.63,442.17,556052,443.98,0
468.99,461.64,738020,464.74,0
251.44,249.66,172615,250.81,0
136.58,126.71,430305,140.92,0
293.44,303.23,606493,295.72,1
460.79,451.83,546917,467.55,0
180.92,183.08,266370,184.26,1
142.59,134.85,806853,146.53,0
433.77,431.55,676723,426.65,0
212.61,209.4,858374,211.14,0
119.17,113.51,354319,114.9,0
314.72,324.28,313917,318.34,1
496.64,500.45,795654,499.94,1
186.49,179.17,385427,194.81,0
370.93,367.06,515663,366.0,0
454.52,448.46,296015,454.11,0
122.85,124.65,631781,122.08,1
275.0,273.85,865136,268.89,0
214.68,210.9,73246,215.47,0
469.78,462.92,431228,467.71,0
421.38,416.34,234330,420.66,0
373.27,370.03,694058,373.32,0
339.97,330.59,185028,339.22,0
165.11,173.36,435314,160.88,1
153.53,152.9,643459,152.06,0
460.42,459.88,925912,464.05,0
463.69,457.78,917093,457.1,0
265.77,275.15,95776,263.11,1
404.35,397.45,445264,414.51,0
255.69,262.94,543805,262.37,1
143.31,145.85,698890,145.74,1
316.55,317.93,235812,315.99,1
396.19,390.08,29083,391.39,0
256.46,248.24,837284,254.77,0
289.6,288.86,950178,286.88,0
280.11,270.14,607964,276.9,0
326.43,329.47,730517,320.44,1
172.16,167.01,152484,171.55,0
336.82,339.83,978230,346.81,1
395.13,386.57,608764,396.2,0
210.15,205.9,669172,201.92,0
371.21,366.51,591636,374.85,0
167.63,158.35,935982,163.91,0
305.43,315.0,181369,293.72,1
160.01,169.06,421309,164.09,1
402.58,406.87,186888,405.81,1
300.94,310.72,699671,301.69,1
100.86,91.96,195929,94.92,0
189.49,183.74,963052,190.91,0
312.06,303.32,606847,309.58,0
153.93,161.89,207603,150.98,1
134.93,132.68,504716,140.87,0
391.94,384.87,729236,392.6,0
490.53,486.94,492390,486.62,0
244.33,239.09,532286,248.23,0
436.84,443.67,811340,438.12,1
388.05,397.96,188392,382.29,1
329.83,329.45,60228,333.9,0
473.92,473.31,279316,482.2,0
471.24,462.96,547621,471.16,0
335.12,330.59,132696,322.91,0
402.39,404.78,480369,403.57,1
161.78,166.75,236596,169.55,1
388.83,394.4,836402,386.12,1
170.04,176.78,405572,169.1,1
221.63,230.9,959324,213.27,1
362.07,361.15,675938,357.92,0
344.72,341.56,884032,338.32,0
279.61,276.79,238385,282.34,0
390.17,390.67,52953,394.44,1
259.04,254.34,280177,259.32,0
265.26,256.86,744555,268.94,0
116.66,124.39,886705,121.96,1
399.64,391.23,318700,402.6,0
354.38,360.61,863782,353.86,1
283.08,277.75,102725,284.31,0
262.57,272.04,391175,257.06,1
435.93,443.37,381048,430.33,1
